id,parent_id,contextFreeName,currentLevel,productsCount
2460170011,241646011,"Sports, Recreation & Outdoors eMagazines",2,253
16015306011,241646011,"Arts, Music & Photography eMagazines",2,292
16015302011,241646011,"Cooking, Food & Wine eMagazines",2,110
16015318011,241646011,"Spanish, International & Foreign Language eMagazines",2,24
16015304011,241646011,Men's Lifestyle eMagazines,2,75
2460169011,241646011,"Science, History & Nature eMagazines",2,125
16015305011,241646011,Women's Lifestyle eMagazines,2,60
16015309011,241646011,Fashion & Style eMagazines,2,140
16015315011,241646011,Parenting & Families eMagazines,2,38
2460168011,241646011,"Travel, City & Regional eMagazines",2,113
2460166011,241646011,Lifestyle & Culture eMagazines,2,103
16015314011,241646011,eNewspapers,2,108
16015310011,241646011,"Health, Fitness & Wellness eMagazines",2,73
16015308011,241646011,Automotive & Motorcycles eMagazines,2,141
16015312011,241646011,Children's & Teens' eMagazines,2,50
2460167011,241646011,News & Political Commentary eMagazines,2,107
16015301011,241646011,Entertainment & Pop Culture eMagazines,2,364
16015317011,241646011,Religion & Spirituality eMagazines,2,45
2460164011,241646011,Business & Investing eMagazines,2,88
16015316011,241646011,Pets & Animals eMagazines,2,34
8584460011,8584457011,45-Minute Short Reads,2,301
8584462011,8584457011,90-Minute Short Reads,2,532
8584458011,8584457011,15-Minute Short Reads,2,94
8584463011,8584457011,Two-Hour Short Reads,2,984
8584459011,8584457011,30-Minute Short Reads,2,165
8584461011,8584457011,One-Hour Short Reads,2,297
17403661011,2486013011,Kindle Singles: Teen & Young Adult,2,46
17403633011,2486013011,Kindle Singles: Arts & Photography,2,115
17403645011,2486013011,Kindle Singles: Humor & Entertainment,2,93
17403653011,2486013011,Kindle Singles: Politics & Social Sciences,2,183
17403634011,2486013011,Kindle Singles: Biographies & Memoirs,2,400
17403658011,2486013011,Kindle Singles: Science Fiction & Fantasy,2,123
17403648011,2486013011,Kindle Singles: Literature & Fiction,2,772
17403656011,2486013011,Kindle Singles: Romance,2,189
17403644011,2486013011,Kindle Singles: History,2,193
17506527011,2486013011,Kindle Singles: Amazon Original Stories,2,177
17403657011,2486013011,Kindle Singles: Science & Math,2,71
17403635011,2486013011,Kindle Singles: Business & Money,2,40
17403655011,2486013011,Kindle Singles: Religion & Spirituality,2,39
17403643011,2486013011,"Kindle Singles: Health, Fitness & Dieting",2,32
17403647011,2486013011,Kindle Singles: LGBTQ+,2,21
17403651011,2486013011,Kindle Singles: Nonfiction,2,0
17403650011,2486013011,"Kindle Singles: Mystery, Thriller & Suspense",2,272
17403662011,2486013011,Kindle Singles: Travel,2,50
17403660011,2486013011,Kindle Singles:Sports & Outdoors,2,38
17403652011,2486013011,Kindle Singles: Parenting & Relationships,2,80
10769416011,10769414011,"Motorbike Previews, Overviews & Reviews",2,178
10769415011,10769414011,"Car Previews, Overviews & Reviews",2,1214
9173127011,9173001011,Home & Garden How-Tos,2,1118
19368888011,9173001011,Arts & Entertainment How-Tos,2,4957
9173052011,9173001011,Career How-Tos,2,54
9173034011,9173001011,Automotive How-Tos,2,197
9173164011,9173001011,Technology How-Tos,2,4433
9173142011,9173001011,Money How-Tos,2,79
9173106011,9173001011,Health & Personal Care How-Tos,2,2871
19368889011,9173001011,Lifestyle How-Tos,2,21813
9173247011,9173243011,Technology Reviews,2,0
9173245011,9173243011,Technology Interviews,2,80
9173244011,9173243011,Technology Clips & Featurettes,2,0
9173235011,9173215011,Sporting Good Reviews,2,124
9173225011,9173215011,Health & Personal Care Product Reviews,2,8
9173237011,9173215011,Toy & Game Reviews,2,11
19368890011,9173215011,Technology Product Reviews,2,194
9173220011,9173215011,Beauty Product Reviews,2,57
9173224011,9173215011,Food & Drink Reviews,2,9
9173238011,9173215011,Watch Reviews,2,18
9173218011,9173215011,Automotive Reviews,2,704
9173241011,9173239011,Sports Interviews,2,166
9173240011,9173239011,Sports Clips & Featurettes,2,0
9173242011,9173239011,Sports News,2,191
9172975011,9172968011,Humor & Comedy,2,806
9172969011,9172968011,Dance,2,32
9173199011,9172968011,TV Videos & Trailers,2,873
9173193011,9172968011,Movie Videos & Trailers,2,12967
9172976011,9172968011,Music Clips & Videos,2,588
9172988011,9172968011,Visual Arts,2,0
10769432011,10769417011,Science,2,0
10769420011,10769417011,Educational Computer & Technology Videos,2,3
10769428011,10769417011,Mathematics,2,3
10769424011,10769417011,History,2,67
10769422011,10769417011,Engineering,2,3
10769426011,10769417011,Educational Language Videos,2,11
10769425011,10769417011,K-12,2,13
10769429011,10769417011,Educational Music Videos,2,2
9173187011,9173184011,Fashion,2,3876
9173191011,9173184011,Travel,2,726
9173185011,9173184011,Beauty,2,1200
9173189011,9173184011,Health & Fitness,2,351
9173186011,9173184011,Celebrity,2,2565
9173190011,9173184011,Home & Garden,2,15
9755689011,9173184011,Wine & Beverages,2,184
9755678011,9755675011,Lunch & Dinner,2,4
9755680011,9755675011,Desserts & Sweets,2,101
9755677011,9755675011,Breakfast & Brunch,2,0
9755681011,9755675011,Healthy Cooking,2,30
9755687011,9755675011,Vegetarian & Vegan Cooking,2,0
9173179011,9173248011,Video Game Console & Accessory How-Tos,2,23
9173251011,9173248011,Video Game News,2,861
9173253011,9173248011,Video Game Trailers,2,11863
9173249011,9173248011,Video Game Clips & Featurettes,2,1323
9173252011,9173248011,Video Game Reviews,2,1598
9173254011,9173248011,Video Game Walkthroughs & Tutorials,2,2262
9173250011,9173248011,Video Game Interviews,2,48
9281057011,9173205011,Concerts & Live Performances,2,231
9281059011,9173205011,Lyrics & Audio Only Music Videos,2,73
9172995011,9172994011,"Book Readings, Clips & Featurettes",2,36
9172997011,9172994011,Literature & Book News,2,44
9172996011,9172994011,Author Interviews,2,220
9172998011,9172994011,Book Reviews,2,13
9408860011,9408852011,Funny Sounds,2,590
9408866011,9408852011,Screen Pranks,2,212
9408859011,9408852011,Funny Pictures,2,221
9408869011,9408852011,Talking & Answering,2,808
9408865011,9408852011,Prank Biometric Scanners,2,120
9408925011,9408914011,File Management,2,766
9408933011,9408914011,Security,2,1280
9408915011,9408914011,Alarms & Clocks,2,2634
9408931011,9408914011,Remote PC Access,2,155
9408938011,9408914011,Translators,2,835
9408942011,9408914011,Widgets,2,907
9408940011,9408914011,All-in-One Tools,2,2369
9408930011,9408914011,QR & Barcode Scanners,2,700
9408932011,9408914011,Scanning & Printing,2,370
9408936011,9408914011,Task & App Managers,2,412
9408941011,9408914011,Web Browsers,2,4864
9408917011,9408914011,Battery Savers,2,795
9408921011,9408914011,Cloud Storage,2,101
9408923011,9408914011,Device Tracking,2,201
9408926011,9408914011,Flashlights,2,809
9408916011,9408914011,Audio Recording,2,759
9408928011,9408914011,Keyboards,2,485
9408924011,9408914011,File Transfer,2,156
9408789011,9408914011,Compasses,2,173
9408793011,9408914011,Unit Converters,2,1645
9408943011,9408914011,Wi-Fi Analyzers,2,209
9408919011,9408914011,Calculators,2,5646
9408918011,9408914011,Speed Testing,2,157
9408922011,9408914011,Contact Management,2,275
9408920011,9408914011,Calendars,2,596
9408578011,9209902011,Strategy Games,2,7998
9408536011,9209902011,Dice Games,2,554
9408532011,9209902011,Board Games,2,6159
9408542011,9209902011,Simulation Games,2,13359
9408538011,9209902011,Racing Games,2,8445
9408531011,9209902011,Arcade Games,2,58633
9408539011,9209902011,Role Playing Games,2,6187
9408529011,9209902011,Action Games,2,26605
9408533011,9209902011,Brain & Puzzle Games,2,56984
9408541011,9209902011,Seek & Find Games,2,3650
9408580011,9209902011,Word Games,2,3147
9408534011,9209902011,Card Games,2,4200
9408530011,9209902011,Adventure Games,2,16281
9408579011,9209902011,Trivia Games,2,3818
9408535011,9209902011,Casino Games,2,11068
9408543011,9209902011,Sports Games,2,7501
9408537011,9209902011,Music & Rhythm Games,2,2884
9408788011,10298308011,Taxi & Ridesharing,2,162
9408786011,10298308011,Auto Rental,2,676
9408794011,10298308011,Navigation,2,10728
9408500011,9408491011,Language & Grammar,2,4338
9408504011,9408491011,Religion,2,1037
9408506011,9408491011,Test Preparation,2,1362
9408498011,9408491011,Guides & How-Tos,2,10994
9408494011,9408491011,Encyclopedias,2,170
9408499011,9408491011,History,2,2124
9408493011,9408491011,Dictionaries,2,1694
9408501011,9408491011,Math,2,1721
9408505011,9408491011,Science,2,1498
9408486011,9408481011,Themes,2,9607
9408487011,9408481011,Wallpapers & Images,2,8695
9408485011,9408481011,Ringtones & Notifications,2,8453
10298307011,9408765011,Video-Sharing,2,2585
9408766011,9408765011,On-Demand Movie Streaming,2,2061
9408769011,9408765011,Movie Info & Reviews,2,463
9408800011,9408785011,Trip Planners,2,2635
9408792011,9408785011,Hotel Finders,2,679
9408798011,9408785011,Travel Guides,2,6460
9408795011,9408785011,Offline Maps,2,818
9408791011,9408785011,Flight Finders,2,382
9408456011,10298305011,Graphic Design,2,907
9408476011,10298305011,Professional Networking,2,1599
9408460011,10298305011,Presentations,2,343
9408451011,10298305011,Meetings & Conferencing,2,200
9408584011,9408582011,Games for Kids,2,11705
9408708011,9408582011,Movie & TV Streaming for Kids,2,358
9408583011,9408582011,Book Readers & Players for Kids,2,490
9408633011,9408582011,Education for Kids,2,5898
9408649011,9408582011,Music & Audio for Kids,2,257
9408452011,9408449011,Document Editing,2,384
9408454011,9408449011,Document Viewers,2,440
9408458011,9408449011,Notes & Bookmarking,2,1097
9408459011,9408449011,Organizers & Assistants,2,833
9408461011,9408449011,To-Do Lists & Reminders,2,547
9408895011,9408876011,Sports Fan News,2,1216
9408892011,9408876011,Sports Information,2,794
9408524011,9408523011,Cooking & Recipes,2,8330
9408527011,9408523011,Wine & Beverages,2,794
9408474011,9408771011,Music Info & Reviews,2,527
9408776011,9408771011,On-Demand Music Streaming,2,690
9408782011,9408771011,Radio Webcasts,2,5499
9408774011,9408771011,Sounds & Relaxation,2,1850
9408775011,9408771011,Instruments & Music Makers,2,2462
9408783011,9408771011,Songbooks & Sheet Music,2,497
9408777011,9408771011,Music Players,2,3488
9408781011,9408771011,Podcasts,2,760
9408760011,9408749011,Pregnancy,2,477
9408752011,9408749011,Heart Rate Monitors,2,170
9408750011,9408749011,Activity Tracking,2,928
9408762011,9408749011,Workout Guides,2,937
9408758011,9408749011,Menstrual Trackers,2,71
9408759011,9408749011,Nutrition & Diet,2,3494
9408751011,9408749011,Exercise Motivation,2,1985
9408763011,9408749011,Yoga Guides,2,634
9408761011,9408749011,Sleep Tracking,2,175
9408753011,9408749011,Massage Guides,2,176
9408446011,9408444011,Book Info & Reviews,2,2294
9408445011,9408444011,Book Readers & Players,2,13326
9408468011,9408464011,Email Clients,2,146
9408478011,9408464011,Social Network Management,2,610
9408467011,9408464011,Dating,2,461
9408475011,9408464011,Photo-Sharing,2,4626
9408465011,9408464011,Blogging,2,842
9408469011,9408464011,General Social Networking,2,3319
9408733011,10298309011,Real Estate,2,9673
9408787011,10298309011,Business Locators,2,195
9408732011,9408710011,Quotes,2,816
9408740011,9408710011,Relationships,2,1259
9408730011,9408710011,Parenting,2,456
9408718011,9408710011,Diaries,2,203
9408714011,9408710011,Celebrities,2,478
9408727011,9408710011,Meditation Guides,2,1031
9408717011,9408710011,Creative Writing,2,452
9408741011,9408710011,Religion & Spirituality,2,2399
9408743011,9408710011,Self Improvement,2,4162
9408747011,9408710011,Wedding,2,128
9408716011,9408710011,Crafts & DIY,2,462
9408722011,9408710011,Fashion & Style,2,1349
9408744011,9408710011,Sexuality,2,153
9408746011,9408710011,Tattoos & Body Piercing,2,49
9408711011,9408710011,Astrology,2,931
9408731011,9408710011,Pets & Animals,2,324
9408723011,9408710011,Game Rules,2,334
9408713011,9408710011,Beauty & Cosmetics,2,1893
9408725011,9408710011,Home & Garden,2,1285
9408729011,9408710011,Outdoors & Nature,2,268
9408804011,9408802011,Feed Aggregators,2,1506
9408847011,9408802011,Newspapers,2,3403
9408436011,9408433011,Currency Converters & Guides,2,1829
9408440011,9408433011,Payments & Money Transfers,2,130
9408434011,9408433011,Accounting & Expenses,2,1660
9408438011,9408433011,Stocks & Investing,2,1105
9408442011,9408433011,Tax Calculators,2,82
9408435011,9408433011,Banking,2,1481
9408441011,9408433011,Personal Finance,2,1892
9408756011,10298306011,Medical Reference,2,1386
9408755011,10298306011,Medical Education,2,1824
723032011,239225011,Infant Floor Seats & Loungers,2,4009
166850011,239225011,"Baby Bouncers, Jumpers & Swings",2,6512
196609011,239225011,Baby Gyms & Playmats,2,34546
21315185011,239225011,Baby Stationary Activity Centers,2,1428
322268011,239225011,Baby Walkers,2,8950
166889011,166887011,Toilet Training Potties & Seats,2,6498
166891011,166887011,Toilet Training Pants,2,10889
166888011,166887011,Toilet Training Seat Covers,2,2852
2237485011,166887011,Travel Potties,2,8358
166865011,166863011,Cabinet Locks & Straps,2,9882
166869011,166863011,Stove Safety Covers & Appliance Latches,2,1011
166867011,166863011,Electrical Safety Baby Products,2,1938
2237486011,166863011,Toddler Safety Harnesses & Leashes,2,8155
166870011,166863011,Baby Monitors,2,14547
166874011,166863011,Baby Sleep Positioners,2,590
166866011,166863011,Furniture Corner & Edge Safety Bumpers,2,12205
166864011,166863011,Kids' Bathroom Safety Products,2,8940
166872011,166863011,Kids' Bed Rails & Rail Guards,2,1631
166868011,166863011,Indoor Safety Gates & Gate Extensions,2,18137
21393842011,166863011,Baby Hearing Protection Earmuffs,2,251
1272297011,166835011,Car Seats,2,6486
166836011,166835011,Child Safety Car Seat Accessories,2,130545
8457150011,166835011,Child Safety Car Seat Bases,2,874
17272665011,695338011,Nursery Safety Equipment,2,7
166875011,695338011,Nursery Décor,2,480607
166809011,695338011,Nursery Furniture,2,170022
11625834011,695338011,Nursery Bedding & Mattresses,2,412653
239231011,239226011,"Baby Albums, Frames & Journals",2,9577
239229011,239226011,Baby Gift Sets,2,132136
239228011,239226011,Baby Keepsake Products,2,10827
394314011,239226011,Baby Gift Baskets,2,21721
166843011,8446318011,Stroller Accessories,2,40506
166842011,8446318011,Baby Strollers,2,21083
8446336011,8446318011,Baby Stroller Replacement Parts,2,2191
405372011,405369011,Baby Invitations,2,8016
405370011,405369011,Baby Birth Announcements,2,1160
405373011,405369011,Baby Thank You Cards,2,1319
382727011,166804011,Maternity Pillows,2,27859
379028011,166804011,Prenatal Monitoring Devices,2,1116
166765011,166764011,Diaper Changing Table Covers & Pads,2,12029
166769011,166764011,Diaper Stackers & Caddies,2,3957
166771011,166764011,Cloth Diapers,2,55722
166767011,166764011,Diaper Bags,2,136473
2237474011,166764011,Portable Changing Pads,2,11474
6104946011,166764011,Cloth Diaper Accessories,2,3229
166768011,166764011,Diaper Pails & Refills,2,1777
166772011,166764011,Disposable Diapers,2,9068
166776011,166764011,Diaper Wipes & Accessories,2,8879
17720257011,17720255011,Baby Grooming & Skin Care Products,2,23378
17720259011,17720255011,"Baby Pacifiers, Teethers & Teething Relief Products",2,27002
17720258011,17720255011,Baby Health Care Products,2,14159
17720256011,17720255011,Baby Bathing Products,2,50228
23508739011,17720255011,Baby Hair Care,2,71401
166793011,166777011,Highchairs & Booster Seats,2,8838
166799011,166777011,Toddler Feeding Supplies,2,49933
166779011,166777011,Baby Bottle-Feeding Supplies,2,37211
379027011,166777011,Baby Food Storage Containers,2,4806
166798011,166777011,Breast Feeding Pillows & Pillow Covers,2,9161
166784011,166777011,Breastfeeding Supplies,2,25058
379026011,166777011,Baby Food Mills,2,1343
7874755011,166777011,Baby Bibs & Burp Cloths,2,94410
16323111,166777011,Baby Foods,2,13197
166829011,17726796011,Child Carrier Products,2,18438
373743011,17726796011,Baby Shopping Cart Seat Covers,2,1701
21364146011,17726796011,Infant & Toddler Travel Bed Products,2,2233
625127011,625117011,Southern Rap & Hip-Hop,2,34260
625125011,625117011,Old School Rap & Hip-Hop,2,13981
625121011,625117011,Experimental Rap & Hip-Hop,2,3459
625120011,625117011,East Coast Rap & Hip-Hop,2,22813
625128011,625117011,West Coast Rap & Hip-Hop,2,34117
625126011,625117011,Pop Rap & Hip-Hop,2,29632
625122011,625117011,Gangsta & Hardcore Rap & Hip-Hop,2,84382
625118011,625117011,Bass Rap & Hip-Hop,2,5208
625035011,625021011,Reggae,2,526033
625027011,625021011,European Music,2,502377
625023011,625021011,Australian & New Zealand Music,2,4969
625025011,625021011,Celtic Music,2,36496
625033011,625021011,North American Music,2,23998
625032011,625021011,Middle Eastern Music,2,189693
625024011,625021011,Caribbean & Cuban Music,2,562430
625022011,625021011,African Music,2,203107
625034011,625021011,Pacific Islander Music,2,10166
19387933011,625021011,Indian Music,2,439563
625028011,625021011,Far East & Asian Music,2,1062386
624874011,19387930011,Goth & Industrial Rock,2,31175
624878011,19387930011,New Wave & Post-Punk Rock,2,38879
624876011,19387930011,Indie & Lo-Fi Rock,2,104572
624880011,19387930011,Ska,2,16899
624869011,19387930011,Alternative Rock,2,2887741
624875011,19387930011,Hardcore & Punk Rock,2,268529
624879011,19387930011,Singer-Songwriters Alternative Rock,2,248825
625103011,625092011,Soft Rock,2,27125
625093011,625092011,Adult Alternative Pop,2,97903
625101011,625092011,Pop Rock,2,246356
625097011,625092011,Euro Pop,2,56803
5945960011,625092011,Korean Pop Music,2,1735
624991011,625092011,Dance Pop,2,111994
625096011,625092011,Easy Listening,2,669877
625100011,625092011,Pop Oldies,2,37726
625102011,625092011,Pop Singer-Songwriters,2,188089
625094011,625092011,Adult Contemporary Pop,2,59222
625051011,625036011,Swing Jazz,2,52706
625039011,625036011,Bebop Jazz,2,31566
625047011,625036011,Modern Postbebop,2,15369
625049011,625036011,Smooth Jazz,2,51385
625053011,625036011,Vocal Jazz,2,40514
625045011,625036011,Latin Jazz,2,48157
625044011,625036011,Jazz Fusion,2,99440
625052011,625036011,Traditional Jazz & Ragtime,2,30331
625040011,625036011,Brazilian Jazz,2,19563
625042011,625036011,Cool Jazz,2,9537
625037011,625036011,Acid Jazz,2,11385
625048011,625036011,New Orleans Jazz,2,5597
625038011,625036011,Avant Garde & Free Jazz,2,86277
625050011,625036011,Soul-Jazz & Boogaloo,2,12145
625071011,625070011,Celtic New Age,2,7002
625072011,625070011,Environmental New Age,2,59582
625074011,625070011,Meditation Music,2,117530
624999011,624988011,Trance Music,2,240981
624995011,624988011,Freestyle Dance Music,2,661
625001011,624988011,Turntablists,2,3117
624993011,624988011,Drum & Bass Dance Music,2,161628
6188047011,624988011,Dubstep Music,2,21684
625000011,624988011,Trip-Hop,2,105535
624992011,624988011,Disco,2,22018
624998011,624988011,Techno,2,558845
625002011,624988011,World Dance,2,7073
624994011,624988011,Electronica,2,3061812
624997011,624988011,House Music,2,1648434
624987011,624976011,Western Swing,2,5598
624983011,624976011,Honky-Tonk,2,7903
624977011,624976011,Alt-Country & Americana,2,55438
624981011,624976011,Cowboy Country,2,9132
624985011,624976011,Outlaw & Progressive Country,2,10209
624980011,624976011,Contemporary Country,2,7185
624986011,624976011,Traditional Country,2,110700
624978011,624976011,Bluegrass,2,22552
6127486011,624905011,Gospel Music,2,251404
624906011,624905011,Christian Alternative,2,4443
624908011,624905011,Christian Rap,2,21622
6127495011,624905011,Christian Children's Music,2,23906
624909011,624905011,Christian Rock,2,5207
624907011,624905011,Christian Contemporary Music,2,647906
624915011,624905011,Praise & Worship Music,2,96872
624911011,624905011,Country Gospel,2,21156
625115011,625105011,Quiet Storm,2,1697
625113011,625105011,Neo-Soul,2,10454
625109011,625105011,Funk,2,54700
625116011,625105011,Soul Music,2,334745
625112011,625105011,Motown,2,1546
625108011,625105011,Contemporary R&B,2,111041
625106011,625105011,Classic R&B,2,10350
625114011,625105011,New Jack,2,839
625139011,625129011,Progressive Rock,2,79379
625143011,625129011,Rock Singer-Songwriters,2,68856
625133011,625129011,Folk Rock,2,142196
625132011,625129011,Country Rock,2,27741
625136011,625129011,Rock Jam Bands,2,15251
625140011,625129011,Rap Rock,2,2596
625142011,625129011,Roots Rock,2,72105
625130011,625129011,Blues Rock,2,32554
625134011,625129011,Funk Rock,2,2109
625138011,625129011,Oldies & Retro Rock,2,23646
625067011,625061011,Radio Shows,2,6161
625063011,625061011,Exercise Music,2,55007
625069011,625061011,Wedding Music,2,950
625068011,625061011,Sound Effects,2,51841
625062011,625061011,Comedy Recordings,2,275621
625066011,625061011,"Poetry, Spoken Word & Interviews",2,381155
10344561011,625065011,New Year's Eve Holiday Music,2,2991
10344565011,625065011,Hanukkah Holiday Music,2,907
10344563011,625065011,Thanksgiving Holiday Music,2,590
10344566011,625065011,Valentine's Day Holiday Music,2,375
10344562011,625065011,Independence Day Holiday Music,2,597
10344564011,625065011,Christmas Holiday Music,2,82873
625019011,625011011,Pop Metal,2,2744
625017011,625011011,Hard Rock,2,27772
625015011,625011011,Death Metal,2,31967
625013011,625011011,British Metal,2,589
625020011,625011011,Thrash & Speed Metal,2,13379
625012011,625011011,Alternative Metal,2,19457
624898011,624894011,Traditional Vocal Pop,2,42152
624897011,624894011,Musicals,2,19592
624895011,624894011,Cabaret Music,2,5828
624904011,624899011,Children's Sing-A-Long Music,2,11858
624901011,624899011,Children's Educational Music,2,32740
624903011,624899011,Children's Lullabies,2,32126
624886011,624881011,Contemporary Blues,2,25408
624892011,624881011,Regional Blues,2,30953
624888011,624881011,Electric Blues Guitar,2,21992
624882011,624881011,Acoustic Blues,2,24893
624884011,624881011,Classic Female Vocal Blues,2,2158
624893011,624881011,Traditional Blues,2,8204
624891011,624881011,Modern Blues,2,46748
625007011,625003011,Jewish & Yiddish Music,2,15628
625005011,625003011,Contemporary Folk,2,167113
625009011,625003011,Traditional British & Celtic Folk,2,66125
625010011,625003011,Traditional Folk,2,134852
624918011,624916011,Arena Rock,2,1708
624924011,624916011,Psychedelic Rock,2,30841
624925011,624916011,Southern Rock,2,3995
624919011,624916011,British Invasion Rock,2,5547
625055011,625054011,Big Band Latin Music,2,4692
625059011,625054011,Latin Pop,2,127329
625057011,625054011,Flamenco,2,16982
5741798011,625054011,Latin Rock,2,18645
5741802011,625054011,Bachata,2,6722
5741800011,625054011,Latin Children's,2,7475
5741804011,625054011,Bolero,2,4895
625060011,625054011,Latin Hip-Hop,2,54221
5741801011,625054011,Latin Christian,2,28774
5741799011,625054011,Latin Electronica,2,2526
5741806011,625054011,Cumbia,2,21409
5741810011,625054011,Mariachi,2,3620
5741814011,625054011,Reggaeton,2,4965
5741812011,625054011,Norteno,2,3914
5741816011,625054011,Salsa,2,32126
5741809011,625054011,Mambo,2,5505
5741813011,625054011,Ranchera,2,3035
5741807011,625054011,Duranguense,2,1395
5741811011,625054011,Merengue,2,6019
5741815011,625054011,Rhumba,2,5237
5741818011,625054011,Sierreno,2,351
5741822011,625054011,Vallenato,2,1140
5741820011,625054011,Tejano,2,355
5741808011,625054011,Grupero,2,519
5741817011,625054011,Samba,2,6917
5741821011,625054011,Tierra Caliente,2,595
5741819011,625054011,Tango,2,7742
14284841011,14284837011,Pets & Animals,2,435
14284843011,14284837011,Self Improvement,2,2288
14284839011,14284837011,Event Finders,2,403
17388364011,14284837011,Home Services,2,459
14284842011,14284837011,Religion & Spirituality,2,4420
14284838011,14284837011,Astrology,2,199
14284840011,14284837011,Fashion & Style,2,309
14284853011,14284851011,Music Knowledge & Trivia,2,1125
14284855011,14284851011,Podcasts,2,2145
14284854011,14284851011,"Music Info, Reviews & Recognition Services",2,560
14284852011,14284851011,Accessories,2,833
14284856011,14284851011,Streaming Services,2,10161
14284825011,14284822011,"Restaurant Booking, Info & Reviews",2,356
14284823011,14284822011,Cooking & Recipes,2,800
14284826011,14284822011,Wine & Beverages,2,328
14284824011,14284822011,Delivery & Takeout,2,216
14284849011,14284846011,Movie Showtimes,2,43
14284847011,14284846011,Movie & TV Knowledge & Trivia,2,628
14284850011,14284846011,TV Guides,2,135
14284848011,14284846011,Movie Info & Reviews,2,329
14284833011,14284832011,Kids' Education & Reference,2,1646
14284835011,14284832011,Kids' Music & Audio,2,385
19353823011,14284832011,Kids' Stories,2,26
14284834011,14284832011,Kids' Games,2,1154
14284836011,14284832011,Kids' Novelty & Humor,2,538
19353814011,14284832011,Health & Wellness for Kids,2,6
19353818011,14284832011,Kids' Holiday Skills,2,12
14284873011,14284869011,Score Keeping,2,156
14284871011,14284869011,Sports Games,2,459
14284870011,14284869011,Exercise & Workout,2,379
14284872011,14284869011,Sports News,2,1035
14284829011,14284827011,Games,2,6201
14284830011,14284827011,Knowledge & Trivia,2,14874
14284828011,14284827011,Game Info & Accessories,2,1156
14284861011,14284859011,To-Do Lists & Notes,2,249
14284860011,14284859011,Organizers & Assistants,2,1491
14284877011,14284874011,Hotel Finders,2,31
14284881011,14284874011,Translators,2,23
14284879011,14284874011,Public Transportation,2,371
14284875011,14284874011,Currency Guides & Converters,2,29
14284878011,14284874011,Navigation & Trip Planners,2,892
14284880011,14284874011,Taxi & Ridesharing,2,32
14284876011,14284874011,Flight Finders,2,59
14284865011,14284864011,Communication,2,700
14284867011,14284864011,Friends & Family,2,1172
14284866011,14284864011,Dating,2,110
14284868011,14284864011,Social Networking,2,188
14284845011,14284844011,Schools,2,201
