id,parent_id,contextFreeName,currentLevel,productsCount
154793011,154754011,Memoirs,3,95355
154777011,154754011,Cultural & Regional Biographies,3,12455
154781011,154754011,Historical Biographies,3,18127
154755011,154754011,Arts & Literature Biographies & Memoirs,3,92
157554011,154754011,True Crime Biographies,3,10497
17744489011,154754011,Survival Biographies & Memoirs,3,681
156914011,156699011,Weddings,3,1853
156886011,156699011,How-to & Home Improvement,3,1493
156828011,156699011,Gardening & Horticulture,3,5437
156903011,156699011,Home Interior Design,3,1339
156875011,156699011,Home Design,3,1386
156765011,156699011,Crafts & Hobbies,3,11465
156718011,156699011,Antiques & Collectibles,3,5926
156700011,156699011,Animal Care & Pets,3,4915
2231074011,156104011,Comic Strips,3,9397
7290670011,156104011,Art Book Graphic Novels,3,4507
156115011,156104011,Manga,3,15153
156107011,156104011,Graphic Novels,3,32747
158238011,9154158011,Quotation Reference,3,5873
158230011,9154158011,Genealogy,3,5298
158192011,9154158011,Foreign Language Study & Reference,3,506
158142011,9154158011,Consumer Guides,3,5332
158126011,9154158011,Almanacs & Yearbooks,3,6
158243011,9154158011,"Words, Language & Grammar",3,18962
158143011,9154158011,Dictionaries & Thesauruses,3,6393
158139011,9154158011,Catalogs & Directories,3,11
158189011,9154158011,Etiquette,3,1803
158129011,9154158011,Atlases & Maps,3,7
17744517011,9154158011,Signs & Symbols Education & Reference,3,24
158266011,9154158011,"Writing, Research & Publishing Guides",3,5824
158188011,9154158011,Encyclopedias,3,8244
17744516011,9154158011,Personal & Private Investigation Education & Reference,3,37
158227011,9154158011,Trivia & Fun Facts,3,21
154880011,154821011,Business Accounting,3,5935
154872011,154821011,Finance,3,16975
154900011,154821011,High-Tech Businesses,3,3727
154887011,154821011,Taxation,3,2634
154879011,154821011,Industries,3,6652
154849011,154821011,Business Economics,3,11110
154839011,154821011,Careers,3,93
154999011,154821011,Small Business & Entrepreneurship,3,6974
154949011,154821011,Business Management & Leadership,3,595
154967011,154821011,Business Marketing & Sales,3,137
154822011,154821011,Business Biographies & History,3,18994
154990011,154821011,Business Education & Reference,3,6505
154930011,154821011,Real Estate,3,3699
154940011,154821011,Investing,3,7151
154984011,154821011,Personal Finance,3,6508
154837011,154821011,Organizational Behavior,3,4911
154829011,154821011,Women & Business,3,5276
154831011,154821011,Business & Money Skills,3,5763
8493746011,154821011,Green Business,3,2809
154937011,154821011,International Business & Money,3,5921
154830011,154821011,Business Life,3,6816
6064558011,3511261011,Teen & Young Adult Historical Fiction eBooks,3,1555
6064556011,3511261011,Teen & Young Adult Education eBooks,3,323
15249142011,3511261011,Teen & Young Adult Media Tie-In eBooks,3,952
6064564011,3511261011,Teen & Young Adult Social Issues eBooks,3,12971
15248973011,3511261011,Teen & Young Adult Hobbies & Games eBooks,3,63
6064561011,3511261011,Teen & Young Adult Literature & Fiction eBooks,3,30300
6064565011,3511261011,Teen & Young Adult Romance eBooks,3,3326
7006684011,3511261011,Teen & Young Adult Sports & Outdoors eBooks,3,888
6064559011,3511261011,Teen & Young Adult Horror eBooks,3,7504
6064555011,3511261011,Teen & Young Adult Biography eBooks,3,17091
15248990011,3511261011,Teen & Young Adult Humor Nonfiction eBooks,3,2771
6064562011,3511261011,Teen & Young Adult Science Fiction & Fantasy eBooks,3,304
6064560011,3511261011,Teen & Young Adult Mysteries & Thrillers eBooks,3,2247
15249212011,3511261011,Teen & Young Adult Travel eBooks,3,337
7006476011,3511261011,"Teen & Young Adult Art, Music & Photography eBooks",3,115
15248991011,3511261011,Teens & Young Adult LGBTQ+ eBooks,3,38
6064557011,3511261011,Teen & Young Adult Personal Health eBooks,3,670
6064563011,3511261011,Teen & Young Adult Religion & Spirituality eBooks,3,6173
11468696011,3511261011,Teen & Young Adult Comics & Graphic Novels,3,3677
155828011,155009011,Children's Holidays & Celebrations Books,3,1140
155754011,155009011,Children's Biographies,3,1473
155217011,155009011,Children's Science Fiction & Mystery,3,94
7090561011,155009011,"Children's Activities, Crafts & Games Books",3,476
155931011,155009011,Children's Religion Books,3,726
7090586011,155009011,Children's Growing Up & Facts of Life Books,3,147
155190011,155009011,Children's Action & Adventure Literature,3,33442
155189011,155009011,Children's Literature,3,98013
155135011,155009011,Children's Computer & Technology Books,3,2199
155081011,155009011,"Children's Arts, Music & Photography Books",3,50
155752011,155009011,Children's Geography & Cultures Books,3,137
155010011,155009011,Children's Animal Stories,3,19845
156040011,155009011,Children's Sports & Outdoors Books,3,5673
156024011,155009011,Children's Transportation Books,3,974
155951011,155009011,Children's Science & Nature,3,6147
155907011,155009011,Children's Reference & Nonfiction,3,197
155220011,155009011,Children's Mystery & Detectives Books,3,11900
155192011,155009011,Children's Folk Tales & Myths,3,22084
155143011,155009011,Children's History Books,3,1368
156065011,155009011,Children's Humor Books,3,3453
7090570011,155009011,Children's Early Learning Books,3,62
155218011,155009011,Children's Comics & Graphic Novels,3,9495
10704229011,156576011,Modern History (16th-21st Centuries),3,5570
156653011,156576011,History of the Middle East,3,5302
156679011,156576011,History of Russia & Former Soviet Republics,3,8482
156627011,156576011,History of Asia,3,3470
10704244011,156576011,History eBooks of Women,3,18456
10704234011,156576011,History of Science & Medicine,3,20
156658011,156576011,Military History,3,10078
156680011,156576011,World History,3,19929
156648011,156576011,Historical Study,3,19
156584011,156576011,History of the Americas,3,7921
11650869011,156576011,Maritime History & Piracy,3,806
10704239011,156576011,Social & Cultural History,3,18948
156633011,156576011,History of Australia & Oceania,3,58
156635011,156576011,History of Arctic & Antarctica,3,607
156621011,156576011,Ancient History,3,9118
156577011,156576011,History of Africa,3,3842
10704230011,156576011,History of Religion,3,232
156636011,156576011,History of Europe,3,10510
157535011,157626011,Transportation,3,3954
157326011,157626011,Automotive,3,3335
157666011,157626011,Professional Engineering,3,7035
157621011,157584011,Parenting Reference,3,2579
157591011,157584011,Family Health,3,987
157605011,157584011,Parenting,3,17735
157585011,157584011,Adoption,3,4285
157622011,157584011,Parenting Hyperactive Children & Children with Disabilities,3,4710
157604011,157584011,Family & Parenting Literature Guides,3,5978
157592011,157584011,Family Relationship,3,4499
157590011,157584011,Family Activities,3,4773
157586011,157584011,Aging Parents & Eldercare,3,85
157602011,157584011,Fertility & Infertility,3,2605
18623137011,157584011,LGBTQ+ Parenting & Families,3,144
158064011,158597011,Evolution,3,10299
158705011,158597011,Mathematics,3,8289
159765011,158597011,Nature & Ecology,3,11630
158667011,158597011,Chemistry,3,216
158619011,158597011,Behavioral Sciences,3,77
159780011,158597011,Physics,3,7337
158702011,158597011,Science History & Philosophy,3,16115
158690011,158597011,Science Essays & Commentary,3,2345
158598011,158597011,Agricultural Science,3,4826
157566011,158597011,Environmental Issues,3,14985
158701011,158597011,Genetic Science,3,4692
158691011,158597011,Science Experiments & Measurement,3,48
158687011,158597011,Science Education,3,19
159808011,158597011,Science Reference,3,1780
159814011,158597011,Technology,3,46
158676011,158597011,Earth Sciences,3,4843
158622011,158597011,Biological Sciences,3,29
158610011,158597011,Astronomy & Space Science,3,34
17744551011,158597011,Science & Maths Ethics,3,133
159982011,159936011,United States Travel,3,48
159972011,159936011,Central & South America Travel,3,19
159960011,159936011,Travel Writing,3,15581
159944011,159936011,Canadian Travel,3,977
14046410011,159936011,Australia & South Pacific Travel,3,1953
159938011,159936011,Asian Travel,3,1989
159979011,159936011,Specialty Travel,3,1945
159967011,159936011,Pictorial Travel,3,5552
159961011,159936011,"Food, Lodging & Transportation",3,991
159937011,159936011,African Travel,3,1737
159976011,159936011,Middle Eastern Travel,3,1364
14046450011,159936011,Polar Regions Travel,3,749
159968011,159936011,Travel Reference,3,2984
159946011,159936011,European Travel,3,2992
159945011,159936011,Caribbean Travel,3,2269
319883011,157325011,Children's Nonfiction,3,20452
156373011,156279011,Pop Culture,3,5190
156417011,156279011,Television,3,2749
156413011,156279011,Radio,3,9
156287011,156279011,Movies,3,28
156376011,156279011,"Activities, Puzzles & Games",3,7921
6408942011,156279011,Humor,3,46824
7735164011,7735160011,Italian eBooks,3,35268
7735162011,7735160011,German eBooks,3,71488
7735166011,7735160011,Portuguese eBooks,3,37133
7735167011,7735160011,Chinese (Simplified) eBooks,3,35937
18327575011,7735160011,Chinese (Traditional) eBooks,3,52839
7735163011,7735160011,French eBooks,3,46873
7735197011,7735160011,Arabic eBooks,3,4122
7735165011,7735160011,Japanese eBooks,3,41042
7735169011,7735160011,Russian eBooks,3,7337
7735161011,7735160011,Spanish eBooks,3,48544
7738934011,7735160011,Other Foreign Languages,3,14778
158569011,158566011,Fantasy & Futuristic Romance,3,79012
158567011,158566011,Romance Anthologies,3,34545
158571011,158566011,Historical Romance,3,30079
6190486011,158566011,Romance Collections & Anthologies,3,37845
11650867011,158566011,Clean & Wholesome Romance,3,16172
6487831011,158566011,Holiday Romance,3,37750
158568011,158566011,Contemporary Romance,3,339948
11650866011,158566011,Action & Adventure Romance,3,11089
6487830011,158566011,Gothic Romance,3,7770
6487832011,158566011,Inspirational Romance,3,53133
6190484011,158566011,Paranormal Romance,3,39668
10886541011,158566011,LGBTQ+ Romance,3,171
6487837011,158566011,Multicultural & Interracial Romance,3,47046
6487841011,158566011,Romantic Comedy,3,118214
6487839011,158566011,Mystery & Suspense Romance,3,1353
6401744011,158566011,Science Fiction Romance,3,30743
6487838011,158566011,New Adult & College Romance,3,38466
6487842011,158566011,Sports Romance,3,29578
6487836011,158566011,Military Romance,3,47453
17744545011,158566011,Medical Romance,3,3009
17744544011,158566011,Later in Life Romance,3,1147
6190489011,158566011,Western Romance,3,36374
6190487011,158566011,Time Travel Romance,3,11506
157004011,156915011,Procedures & Litigation,3,20
156968011,156915011,Intellectual Property Law,3,1233
156984011,156915011,Law Media & the Law,3,1515
156948011,156915011,Criminal Law,3,8580
156916011,156915011,Administrative Law,3,11107
156989011,156915011,Perspectives on Law,3,16
156973011,156915011,International Law,3,13198
156999011,156915011,Practical Guides for Law,3,1514
156983011,156915011,Law Legal Education,3,2889
156927011,156915011,Business Law,3,2827
156974011,156915011,Law Practice,3,947
156954011,156915011,Environmental & Natural Resources Law,3,6878
156956011,156915011,Family & Health Law,3,30
156985011,156915011,One-L,3,25
157017011,156915011,Law Specialties,3,11
156953011,156915011,Law Dictionaries & Terminology,3,256
156955011,156915011,Law Ethics & Professional Responsibility,3,1489
156943011,156915011,Constitutional Law,3,7904
157025011,156915011,Tax Law,3,4562
156425011,156424011,LGBTQ+ Biographies & Memoirs,3,3993
10886535011,156424011,LGBTQ+ Studies,3,50
156428011,156424011,LGBTQ+ Literary Criticism,3,858
10886538011,156424011,LGBTQ+ Science Fiction & Fantasy,3,122
10886534011,156424011,"LGBTQ+ Comics, Manga & Graphic Novels",3,34
158591011,668010011,Science Fiction,3,48837
158576011,668010011,Fantasy,3,84873
159847011,159818011,Hockey,3,1439
159819011,159818011,Baseball,3,2086
159833011,159818011,Sports Coaching,3,3166
159841011,159818011,Football,3,8719
159848011,159818011,Individual Sports eBooks,3,111
159872011,159818011,Miscellaneous Sports eBooks,3,120
159846011,159818011,Golf,3,4292
159824011,159818011,Basketball,3,3590
159828011,159818011,Sports & Outdoor Biographies,3,5921
159840011,159818011,Extreme Sports,3,1647
11650903011,159818011,Olympics & Paralympics,3,1517
159883011,159818011,Other Team Sports eBooks,3,41
159895011,159818011,Rodeos,3,315
159889011,159818011,Racket Sports,3,520
159897011,159818011,Softball,3,319
159901011,159818011,Water Sports,3,987
159896011,159818011,Soccer,3,9638
159882011,159818011,Mountaineering,3,3248
159898011,159818011,Sports Training,3,10065
157564011,159818011,Outdoors & Nature Sports,3,11299
159909011,159818011,Winter Sports,3,461
156180011,156154011,Drinks & Beverages,3,1926
6361580011,156154011,Low Budget Cooking,3,3455
156196011,156154011,Outdoor Cooking,3,6790
156186011,156154011,Gastronomy,3,39
156190011,156154011,Meal Cooking,3,290
156166011,156154011,Canning & Preserving,3,3778
156179011,156154011,Culinary Arts & Techniques,3,6090
156195011,156154011,Natural Foods,3,6861
156155011,156154011,Baking,3,5100
156167011,156154011,Cooking by Ingredient eBooks,3,1941
17744511011,156154011,Media Tie-In Cooking,3,214
17744513011,156154011,Comfort Food Cooking,3,686
156257011,156154011,Special Cooking Appliances,3,5964
156265011,156154011,Special Occasion Cooking,3,7303
156202011,156154011,Quick & Easy Cooking,3,16824
156206011,156154011,"Cooking, Food & Wine Reference",3,4622
156258011,156154011,Special Diet Cooking,3,219
156274011,156154011,Vegan & Vegetarian Cooking,3,16728
156199011,156154011,Professional Cooking,3,1623
156207011,156154011,Regional & International Cooking,3,1419
16015357011,2460165011,Computers & Internet eMagazines,3,33
16015356011,2460165011,Audio & Video eMagazines,3,9
16015407011,16015307011,How-to & Home Improvements eMagazines,3,23
16015402011,16015307011,Design & Decoration eMagazines,3,40
16015408011,16015307011,Interior Design eMagazines,3,61
16015404011,16015307011,Gardening & Horticulture eMagazines,3,28
16015345011,16015303011,Decorating eMagazines,3,23
16015346011,16015303011,Knitting eMagazines,3,18
16015350011,16015303011,Needlecrafts eMagazines,3,16
16015429011,16015311011,Professional & Trade eJournals,3,93
16015369011,2460170011,Sports & Leisure eMagazines,3,198
16015368011,2460170011,Outdoors & Nature eMagazines,3,76
16015381011,16015306011,Music eMagazines,3,61
16015378011,16015306011,Art & Art History eMagazines,3,26
16015382011,16015306011,Photography eMagazines,3,37
16015452011,16015318011,Spanish Language eMagazines,3,69
16015451011,16015318011,International ePublications,3,103
16015370011,16015309011,Bridal & Weddings eMagazines,3,26
16015426011,16015310011,Women's Fitness eMagazines,3,19
16015423011,16015310011,Men's Fitness eMagazines,3,20
16015422011,16015310011,Health eMagazines,3,62
16015372011,16015310011,Pregnancy & Childbirth eMagazines,3,4
16015413011,16015308011,Motorcycles eMagazines,3,46
16015414011,16015308011,Trucks eMagazines,3,23
16015412011,16015308011,Automotive eMagazines,3,144
16015327011,16015301011,Television eMagazines,3,32
16015319011,16015301011,Video Game eMagazines,3,12
16015326011,16015301011,Tabloid eMagazines,3,12
16015320011,16015301011,Celebrities & Gossip eMagazines,3,30
16015324011,16015301011,Pop Culture eMagazines,3,17
16015335011,2460164011,Entrepreneurship eMagazines,3,20
16015331011,2460164011,Business Life eMagazines,3,18
16015334011,2460164011,Economics eMagazines,3,12
8624164011,8584460011,45-Minute Humor & Entertainment Short Reads,3,6317
8624156011,8584460011,45-Minute Comic & Graphic Novel Short Reads,3,51368
8624168011,8584460011,45-Minute Politics & Social Sciences Short Reads,3,8694
8624154011,8584460011,45-Minute Business & Money Short Reads,3,36080
8624158011,8584460011,"45-Minute Cookbook, Food & Wine Short Reads",3,10690
8624166011,8584460011,"45-Minute Mystery, Thriller & Suspense Short Reads",3,9985
8624159011,8584460011,"45-Minute Craft, Hobby & Home Short Reads",3,11342
8624157011,8584460011,45-Minute Computers & Technology Short Reads,3,6769
8624173011,8584460011,45-Minute Self-Help Short Reads,3,26337
8624165011,8584460011,45-Minute Literature & Fiction Short Reads,3,105177
8624152011,8584460011,45-Minute Arts & Photography Short Reads,3,14433
8624176011,8584460011,45-Minute Travel Short Reads,3,6619
8624170011,8584460011,45-Minute Romance Short Reads,3,13260
8624162011,8584460011,"45-Minute Health, Fitness & Dieting Short Reads",3,25084
8624163011,8584460011,45-Minute History Short Reads,3,13258
8624167011,8584460011,45-Minute Parenting & Relationships Short Reads,3,13530
8624171011,8584460011,45-Minute Science & Math Short Reads,3,11450
8624153011,8584460011,45-Minute Biography & Memoir Short Reads,3,11132
8624169011,8584460011,45-Minute Religion & Spirituality Short Reads,3,21697
8624161011,8584460011,45-Minute LGBTQ+ Short Reads,3,4438
8624160011,8584460011,45-Minute Education & Reference Short Reads,3,31501
8624172011,8584460011,45-Minute Science Fiction & Fantasy Short Reads,3,17287
8624174011,8584460011,45-Minute Sports & Outdoors Short Reads,3,6159
8624175011,8584460011,45-Minute Teen & Young Adult Short Reads,3,26009
8624212011,8584462011,"90-Minute Health, Fitness & Dieting Short Reads",3,34899
8624220011,8584462011,90-Minute Romance Short Reads,3,33289
8624210011,8584462011,90-Minute Education & Reference Short Reads,3,33307
8624214011,8584462011,90-Minute Humor & Entertainment Short Reads,3,10146
8624204011,8584462011,90-Minute Business & Money Short Reads,3,46170
8624202011,8584462011,90-Minute Arts & Photography Short Reads,3,20999
8624215011,8584462011,90-Minute Literature & Fiction Short Reads,3,142330
8624219011,8584462011,90-Minute Religion & Spirituality Short Reads,3,40279
8624213011,8584462011,90-Minute History Short Reads,3,20722
8624209011,8584462011,"90-Minute Craft, Hobby & Home Short Reads",3,24903
8624222011,8584462011,90-Minute Science Fiction & Fantasy Short Reads,3,21625
8624218011,8584462011,90-Minute Politics & Social Sciences Short Reads,3,9955
8624226011,8584462011,90-Minute Travel Short Reads,3,10797
8624208011,8584462011,"90-Minute Cookbook, Food & Wine Short Reads",3,25209
8624206011,8584462011,90-Minute Comic & Graphic Novel Short Reads,3,17677
8624223011,8584462011,90-Minute Self-Help Short Reads,3,36800
8624211011,8584462011,90-Minute LGBTQ+ Short Reads,3,7594
8624225011,8584462011,90-Minute Teen & Young Adult Short Reads,3,37584
8624221011,8584462011,90-Minute Science & Math Short Reads,3,10381
8624217011,8584462011,90-Minute Parenting & Relationships Short Reads,3,17424
8624224011,8584462011,90-Minute Sports & Outdoors Short Reads,3,8831
8624216011,8584462011,"90-Minute Mystery, Thriller & Suspense Short Reads",3,13801
8624203011,8584462011,90-Minute Biography & Memoir Short Reads,3,15020
8624207011,8584462011,90-Minute Computers & Technology Short Reads,3,10585
8624108011,8584458011,"15-Minute Cookbook, Food & Wine Short Reads",3,5186
8624112011,8584458011,"15-Minute Health, Fitness & Dieting Short Reads",3,11853
8624116011,8584458011,"15-Minute Mystery, Thriller & Suspense Short Reads",3,5148
8624106011,8584458011,15-Minute Comic & Graphic Novel Short Reads,3,1736
8624110011,8584458011,15-Minute Education & Reference Short Reads,3,19779
8624102011,8584458011,15-Minute Arts & Photography Short Reads,3,41335
8624114011,8584458011,15-Minute Humor & Entertainment Short Reads,3,4212
8624123011,8584458011,15-Minute Self-Help Short Reads,3,10577
8624117011,8584458011,15-Minute Parenting & Relationships Short Reads,3,7163
8624125011,8584458011,15-Minute Teen & Young Adult Short Reads,3,18902
8624124011,8584458011,15-Minute Sports & Outdoors Short Reads,3,3070
8624104011,8584458011,15-Minute Business & Money Short Reads,3,15116
8624118011,8584458011,15-Minute Politics & Social Sciences Short Reads,3,4213
8624122011,8584458011,15-Minute Science Fiction & Fantasy Short Reads,3,7231
8624126011,8584458011,15-Minute Travel Short Reads,3,2802
8624119011,8584458011,15-Minute Religion & Spirituality Short Reads,3,7950
8624103011,8584458011,15-Minute Biography & Memoir Short Reads,3,5293
8624111011,8584458011,15-Minute LGBTQ+ Short Reads,3,1689
8624113011,8584458011,15-Minute History Short Reads,3,5144
8624121011,8584458011,15-Minute Science & Math Short Reads,3,2887
8624120011,8584458011,15-Minute Romance Short Reads,3,4722
8624115011,8584458011,15-Minute Literature & Fiction Short Reads,3,63756
8624107011,8584458011,15-Minute Computers & Technology Short Reads,3,3420
8624109011,8584458011,"15-Minute Craft, Hobby & Home Short Reads",3,15198
8624248011,8584463011,Two-Hour Self-Help Short Reads,3,46891
8624244011,8584463011,Two-Hour Religion & Spirituality Short Reads,3,64133
8624236011,8584463011,Two-Hour LGBTQ+ Short Reads,3,10650
8624234011,8584463011,"Two-Hour Craft, Hobby & Home Short Reads",3,21599
8624242011,8584463011,Two-Hour Parenting & Relationships Short Reads,3,22141
8624227011,8584463011,Two-Hour Arts & Photography Short Reads,3,24753
8624231011,8584463011,Two-Hour Comic & Graphic Novel Short Reads,3,12417
8624235011,8584463011,Two-Hour Education & Reference Short Reads,3,40314
8624233011,8584463011,"Two-Hour Cookbook, Food & Wine Short Reads",3,41220
8624229011,8584463011,Two-Hour Business & Money Short Reads,3,58584
8624228011,8584463011,Two-Hour Biography & Memoir Short Reads,3,25045
8624250011,8584463011,Two-Hour Teen & Young Adult Short Reads,3,48301
8624238011,8584463011,Two-Hour History Short Reads,3,31578
8624246011,8584463011,Two-Hour Science & Math Short Reads,3,12968
8624239011,8584463011,Two-Hour Humor & Entertainment Short Reads,3,12104
8624247011,8584463011,Two-Hour Science Fiction & Fantasy Short Reads,3,35070
8624251011,8584463011,Two-Hour Travel Short Reads,3,14791
8624243011,8584463011,Two-Hour Politics & Social Sciences Short Reads,3,12892
8624241011,8584463011,"Two-Hour Mystery, Thriller & Suspense Short Reads",3,25115
8624249011,8584463011,Two-Hour Sports & Outdoors Short Reads,3,10737
8624240011,8584463011,Two-Hour Literature & Fiction Short Reads,3,228439
8624232011,8584463011,Two-Hour Computers & Technology Short Reads,3,13381
8624245011,8584463011,Two-Hour Romance Short Reads,3,59711
8624237011,8584463011,"Two-Hour Health, Fitness & Dieting Short Reads",3,36394
8624144011,8584459011,30-Minute Religion & Spirituality Short Reads,3,14384
8624140011,8584459011,30-Minute Literature & Fiction Short Reads,3,86083
8624134011,8584459011,"30-Minute Craft, Hobby & Home Short Reads",3,11446
8624150011,8584459011,30-Minute Teen & Young Adult Short Reads,3,22040
